data,64800,129600,259200
2017-09-01,0.11515758255438868,-0.040022974280987,-0.3630733566967592
2017-10-01,0.2468432030340182,0.04587506651159856,-0.343166217435396
2017-11-01,0.548075720770953,0.30131156416507565,-0.1526624829151615
2017-12-01,0.9474350139995522,0.6548654337391326,0.1370629018363161
2018-01-01,1.3753104695493903,1.0369312319123765,0.45645354732118903
2018-02-01,1.7865827455663066,1.4024043546163512,0.7604584274763511
2018-03-01,2.1339481983030737,1.7040091188036968,1.0018616772633777
2018-04-01,2.3677142560366065,1.8920976631512758,1.131083140522037
2018-05-01,2.5080010987256856,1.9868546610983913,1.1683844788660736
2018-06-01,2.621918726070703,2.0554765451070125,1.181049348704164
2018-07-01,2.732080556415781,2.1206865393348835,1.19189902115329
2018-08-01,2.7838468171989916,2.1279792785843483,1.1465374816158374
2018-09-01,2.7031470246879508,2.003444484902843,0.9711755676845542
2018-10-01,2.4226410708591857,1.679928797052412,0.5987930298899755
2018-11-01,1.9304134490217848,1.145729711682975,0.017832188507895808
2018-12-01,1.2742668683548573,0.44888736533710016,-0.7235113440380019
2019-01-01,0.5136895189921233,-0.3508516746641135,-1.565326752835631
2019-02-01,-0.3122466096012886,-1.2141408406930623,-2.4680969677044686
2019-03-01,-1.1636415887461453,-2.1007949914120445,-3.391463012873487
2019-04-01,-2.001315433620107,-2.971344379589709,-4.295781153069697
2019-05-01,-2.8232324836059206,-3.823465329793976,-5.178556850309292
2019-06-01,-3.6637862595420074,-4.691271305506575,-6.073739059331956
2019-07-01,-4.529036226497624,-5.580555780794498,-6.986966268510287
2019-08-01,-5.408398382408109,-6.480489104421395,-7.907266606359485
2019-09-01,-6.267817763039602,-7.356797495671913,-8.800240175871409
2019-10-01,-7.015940243091677,-8.117941471927907,-9.574240875479404
2019-11-01,-7.534384039240308,-8.645393852717575,-10.110657719632059
2019-12-01,-7.752113732890393,-8.868019454543855,-10.338297420531944
2020-01-01,-7.671589740507898,-8.788228492043345,-10.259539789634005
2020-02-01,-7.3930879554512785,-8.506297862053543,-9.974659861263717
2020-03-01,-7.018534254887754,-8.124205023546097,-9.585661460728147
2020-04-01,-6.588005378495723,-7.682126753853254,-9.132774884225
2020-05-01,-6.1100004384060185,-7.1887078267066045,-8.624724129399851
